date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:31:45	69292/69292	---M--	200	added ('OK')	image/jpeg	etag:%22274128187%22	https://http2.mlstatic.com/D_894823-MLU72630396633_112023-O.jpg	C:/Users/Asus/Downloads/MALETINHA/http2.mlstatic.com/D_894823-MLU72630396633_112023-O.jpg	(from https://rif1bc-pe.myshopify.com/products/parafusadeira-10-em-1-com-2-baterias-lixadeira-profissional)
21:31:45	63430/63430	---M--	200	added ('OK')	image/jpeg	etag:%222314156566%22	https://http2.mlstatic.com/D_641821-MLU72630161995_112023-O.jpg	C:/Users/Asus/Downloads/MALETINHA/http2.mlstatic.com/D_641821-MLU72630161995_112023-O.jpg	(from https://rif1bc-pe.myshopify.com/products/parafusadeira-10-em-1-com-2-baterias-lixadeira-profissional)
21:31:45	47999/47999	---M--	200	added ('OK')	image/jpeg	etag:%2293512551%22	https://http2.mlstatic.com/D_829807-MLU72630142307_112023-O.jpg	C:/Users/Asus/Downloads/MALETINHA/http2.mlstatic.com/D_829807-MLU72630142307_112023-O.jpg	(from https://rif1bc-pe.myshopify.com/products/parafusadeira-10-em-1-com-2-baterias-lixadeira-profissional)
21:31:45	82077/82077	---M--	200	added ('OK')	image/jpeg	etag:%223728748377%22	https://http2.mlstatic.com/D_762587-MLU72630161999_112023-O.jpg	C:/Users/Asus/Downloads/MALETINHA/http2.mlstatic.com/D_762587-MLU72630161999_112023-O.jpg	(from https://rif1bc-pe.myshopify.com/products/parafusadeira-10-em-1-com-2-baterias-lixadeira-profissional)
21:31:46	50853/50853	---M--	200	added ('OK')	image/jpeg	etag:%22313654988%22	https://http2.mlstatic.com/D_888348-MLU72630258465_112023-O.jpg	C:/Users/Asus/Downloads/MALETINHA/http2.mlstatic.com/D_888348-MLU72630258465_112023-O.jpg	(from https://rif1bc-pe.myshopify.com/products/parafusadeira-10-em-1-com-2-baterias-lixadeira-profissional)
21:31:56	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Aug%202025%2001:31:56%20GMT	https://rif1bc-pe.myshopify.com/cdn/shop/t/2/assets/action-buybox	C:/Users/Asus/Downloads/MALETINHA/rif1bc-pe.myshopify.com/cdn/shop/t/2/assets/action-buybox.41.delayed	(from https://rif1bc-pe.myshopify.com/cdn/shop/t/2/assets/mobile.css?v=171929101392047461941755557082)
21:31:57	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Aug%202025%2001:31:56%20GMT	https://rif1bc-pe.myshopify.com/cdn/shop/t/2/assets/variables	C:/Users/Asus/Downloads/MALETINHA/rif1bc-pe.myshopify.com/cdn/shop/t/2/assets/variables	(from https://rif1bc-pe.myshopify.com/cdn/shop/t/2/assets/mobile.css?v=171929101392047461941755557082)
21:31:57	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Aug%202025%2001:31:57%20GMT	https://rif1bc-pe.myshopify.com/cdn/shop/t/2/assets/quantity-input.mobile	C:/Users/Asus/Downloads/MALETINHA/rif1bc-pe.myshopify.com/cdn/shop/t/2/assets/quantity-input.mobile	(from https://rif1bc-pe.myshopify.com/cdn/shop/t/2/assets/mobile.css?v=171929101392047461941755557082)
21:31:58	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Aug%202025%2001:31:57%20GMT	https://rif1bc-pe.myshopify.com/cdn/shop/t/2/assets/quantity-selector.mobile	C:/Users/Asus/Downloads/MALETINHA/rif1bc-pe.myshopify.com/cdn/shop/t/2/assets/quantity-selector.mobile	(from https://rif1bc-pe.myshopify.com/cdn/shop/t/2/assets/mobile.css?v=171929101392047461941755557082)
21:31:58	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Aug%202025%2001:31:58%20GMT	https://rif1bc-pe.myshopify.com/cdn/shop/t/2/assets/quantity-native	C:/Users/Asus/Downloads/MALETINHA/rif1bc-pe.myshopify.com/cdn/shop/t/2/assets/quantity-native	(from https://rif1bc-pe.myshopify.com/cdn/shop/t/2/assets/mobile.css?v=171929101392047461941755557082)
21:31:58	896/896	---M--	200	added ('OK')	image/png	etag:%22380-3aXW+Fs8ftzNDZf27yWuFxlxEHY%22	https://http2.mlstatic.com/frontend-assets/ml-web-navigation/ui-navigation/6.5.5/mercadolibre/logo__small.png	C:/Users/Asus/Downloads/MALETINHA/http2.mlstatic.com/frontend-assets/ml-web-navigation/ui-navigation/6.5.5/mercadolibre/logo__small.png	(from https://rif1bc-pe.myshopify.com/cdn/shop/t/2/assets/mobile.css?v=171929101392047461941755557082)
21:31:58	1588/1588	---M--	200	added ('OK')	image/png	etag:%22634-ninL2QXLcD0/M7bV7x1o8pSYCTU%22	https://http2.mlstatic.com/frontend-assets/ml-web-navigation/ui-navigation/6.5.5/mercadolibre/logo__small@2x.png	C:/Users/Asus/Downloads/MALETINHA/http2.mlstatic.com/frontend-assets/ml-web-navigation/ui-navigation/6.5.5/mercadolibre/logo__small@2x.png	(from https://rif1bc-pe.myshopify.com/cdn/shop/t/2/assets/mobile.css?v=171929101392047461941755557082)
21:31:59	2784/2784	---M--	200	added ('OK')	image/png	etag:%22ae0-noA9lHqVCEH4gMe2qwVumQxlSDU%22	https://http2.mlstatic.com/frontend-assets/ml-web-navigation/ui-navigation/6.5.5/mercadolibre/49x64-download-icon.png	C:/Users/Asus/Downloads/MALETINHA/http2.mlstatic.com/frontend-assets/ml-web-navigation/ui-navigation/6.5.5/mercadolibre/49x64-download-icon.png	(from https://rif1bc-pe.myshopify.com/cdn/shop/t/2/assets/mobile.css?v=171929101392047461941755557082)
21:31:59	6026/6026	---M--	200	added ('OK')	image/png	etag:%22178a-/PQOjMb+4/kld6LKMAZMnwwL2To%22	https://http2.mlstatic.com/frontend-assets/ml-web-navigation/ui-navigation/6.5.5/mercadolibre/97x127-download-icon@2x.png	C:/Users/Asus/Downloads/MALETINHA/http2.mlstatic.com/frontend-assets/ml-web-navigation/ui-navigation/6.5.5/mercadolibre/97x127-download-icon@2x.png	(from https://rif1bc-pe.myshopify.com/cdn/shop/t/2/assets/mobile.css?v=171929101392047461941755557082)
21:31:59	906/906	---M--	200	added ('OK')	image/png	etag:%2238a-T+BOPR7uJTPdtp0Xv4bj4XGC2zM%22	https://http2.mlstatic.com/frontend-assets/ml-web-navigation/ui-navigation/6.5.5/mercadolibre/accessibility.png	C:/Users/Asus/Downloads/MALETINHA/http2.mlstatic.com/frontend-assets/ml-web-navigation/ui-navigation/6.5.5/mercadolibre/accessibility.png	(from https://rif1bc-pe.myshopify.com/cdn/shop/t/2/assets/mobile.css?v=171929101392047461941755557082)
21:31:59	506/506	---M--	200	added ('OK')	image/png	etag:%221fa-1HcNoRmYO6xuVdkSsbKGH00JszQ%22	https://http2.mlstatic.com/frontend-assets/vpp-frontend/0ff4d62150facee6b7de.png	C:/Users/Asus/Downloads/MALETINHA/http2.mlstatic.com/frontend-assets/vpp-frontend/0ff4d62150facee6b7de.png	(from https://rif1bc-pe.myshopify.com/cdn/shop/t/2/assets/mobile.css?v=171929101392047461941755557082)
21:31:59	866/866	---M--	200	added ('OK')	image/gif	etag:%22362-Y0I2fJPILaG5xiDpfISjicxD2W0%22	https://http2.mlstatic.com/frontend-assets/vpp-frontend/14d740b6ee64510747b0.gif	C:/Users/Asus/Downloads/MALETINHA/http2.mlstatic.com/frontend-assets/vpp-frontend/14d740b6ee64510747b0.gif	(from https://rif1bc-pe.myshopify.com/cdn/shop/t/2/assets/mobile.css?v=171929101392047461941755557082)
21:32:00	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Aug%202025%2001:31:59%20GMT	https://rif1bc-pe.myshopify.com/cdn/shop/t/2/assets/shared	C:/Users/Asus/Downloads/MALETINHA/rif1bc-pe.myshopify.com/cdn/shop/t/2/assets/shared	(from https://rif1bc-pe.myshopify.com/cdn/shop/t/2/assets/mobile.css?v=171929101392047461941755557082)
21:32:00	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Aug%202025%2001:32:00%20GMT	https://rif1bc-pe.myshopify.com/cdn/shop/t/2/assets/~@recommendations-fe/commons/src/components/title/mobile	C:/Users/Asus/Downloads/MALETINHA/rif1bc-pe.myshopify.com/cdn/shop/t/2/assets/_@recommendations-fe/commons/src/components/title/mobile	(from https://rif1bc-pe.myshopify.com/cdn/shop/t/2/assets/mobile.css?v=171929101392047461941755557082)
21:32:01	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Aug%202025%2001:32:00%20GMT	https://rif1bc-pe.myshopify.com/cdn/shop/t/2/assets/~@recommendations-fe/commons/src/components/subtitle/mobile	C:/Users/Asus/Downloads/MALETINHA/rif1bc-pe.myshopify.com/cdn/shop/t/2/assets/_@recommendations-fe/commons/src/components/subtitle/mobile	(from https://rif1bc-pe.myshopify.com/cdn/shop/t/2/assets/mobile.css?v=171929101392047461941755557082)
21:32:01	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Aug%202025%2001:32:00%20GMT	https://rif1bc-pe.myshopify.com/cdn/shop/t/2/assets/~@recommendations-fe/commons/src/components/title-tag/mobile	C:/Users/Asus/Downloads/MALETINHA/rif1bc-pe.myshopify.com/cdn/shop/t/2/assets/_@recommendations-fe/commons/src/components/title-tag/mobile	(from https://rif1bc-pe.myshopify.com/cdn/shop/t/2/assets/mobile.css?v=171929101392047461941755557082)
21:32:01	2770/2770	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2019%20Aug%202025%2001:32:01%20GMT	https://rif1bc-pe.myshopify.com/cdn/shop/t/2/assets/~@recommendations-fe/commons/src/components/footer/mobile	C:/Users/Asus/Downloads/MALETINHA/rif1bc-pe.myshopify.com/cdn/shop/t/2/assets/_@recommendations-fe/commons/src/components/footer/mobile	(from https://rif1bc-pe.myshopify.com/cdn/shop/t/2/assets/mobile.css?v=171929101392047461941755557082)
